zipcode,providers,geom_wkt
06752,Provider 1308|Provider 1413|Provider 162|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.38696 41.51479, -73.38496 41.51099, -73.38746 41.50909, -73.38856 41.50649, -73.38706 41.50519, -73.38196 41.50359, -73.37896 41.50189, -73.37676 41.49899, -73.37526 41.48919, -73.36410 41.48528, -73.35886 41.48209, -73.34926 41.47939, -73.34766 41.47810, -73.34006 41.47669, -73.33666 41.47570, -73.33157 41.47268, -73.32677 41.46952, -73.31287 41.46742, -73.31047 41.46881, -73.31278 41.46993, -73.32091 41.47701, -73.32267 41.48077, -73.32711 41.48453, -73.32487 41.48957, -73.32684 41.49270, -73.32551 41.49531, -73.32158 41.50041, -73.32087 41.50362, -73.31889 41.50519, -73.33031 41.50441, -73.33246 41.51181, -73.32522 41.51384, -73.33035 41.52482, -73.33230 41.52630, -73.33534 41.52646, -73.33644 41.53378, -73.33867 41.54108, -73.33925 41.54451, -73.34104 41.54957, -73.34222 41.56062, -73.34307 41.56585, -73.36464 41.56489, -73.37205 41.56511, -73.37907 41.56214, -73.39117 41.55602, -73.39032 41.55429, -73.39078 41.54967, -73.38897 41.54788, -73.39230 41.54478, -73.39696 41.54370, -73.39946 41.54402, -73.40354 41.54058, -73.40474 41.53702, -73.40452 41.53121, -73.40260 41.52511, -73.39978 41.52010, -73.39741 41.51827, -73.38696 41.51479))"
06794,Provider 1308|Provider 1413|Provider 2810|Provider 435|Provider 498|Provider 520|Provider 892,"POLYGON ((-73.37595 41.65801, -73.37041 41.65529, -73.37331 41.65283, -73.36781 41.64718, -73.35997 41.64723, -73.35908 41.64652, -73.35786 41.63887, -73.35661 41.63437, -73.35641 41.62998, -73.34893 41.59652, -73.34691 41.59520, -73.33978 41.59582, -73.33884 41.59838, -73.33693 41.59995, -73.33718 41.60229, -73.33570 41.60452, -73.33041 41.60401, -73.32866 41.60763, -73.33076 41.61086, -73.32980 41.61246, -73.32546 41.61325, -73.32383 41.61626, -73.32587 41.62103, -73.32152 41.62522, -73.32075 41.63166, -73.31883 41.63241, -73.31781 41.63458, -73.32091 41.63470, -73.32143 41.63836, -73.31918 41.64090, -73.31590 41.63986, -73.31466 41.64137, -73.31667 41.64307, -73.31193 41.64504, -73.31170 41.64843, -73.30938 41.64946, -73.30090 41.64931, -73.29967 41.64826, -73.29511 41.65062, -73.28823 41.65205, -73.28684 41.65358, -73.28181 41.65519, -73.27787 41.65847, -73.27781 41.66378, -73.28197 41.66370, -73.27812 41.68173, -73.27836 41.68334, -73.27408 41.68541, -73.27082 41.68422, -73.26802 41.68000, -73.26233 41.67584, -73.26063 41.67644, -73.26056 41.68382, -73.26683 41.68837, -73.27549 41.69522, -73.27881 41.69665, -73.28254 41.69600, -73.28599 41.68969, -73.28796 41.68864, -73.29324 41.68362, -73.29823 41.68246, -73.30067 41.68384, -73.30519 41.68326, -73.30901 41.68176, -73.30872 41.67736, -73.30738 41.67488, -73.30708 41.67126, -73.30495 41.66881, -73.30889 41.66698, -73.31203 41.66830, -73.31525 41.66713, -73.31622 41.66459, -73.31126 41.65853, -73.31224 41.65726, -73.31815 41.65690, -73.32125 41.66548, -73.32242 41.66983, -73.32600 41.66804, -73.32970 41.66401, -73.33240 41.66489, -73.33442 41.66665, -73.33868 41.66904, -73.34273 41.67025, -73.34490 41.66763, -73.35084 41.66210, -73.35457 41.66151, -73.36303 41.66129, -73.36858 41.66257, -73.37312 41.66085, -73.37429 41.65845, -73.37595 41.65801))"
06783,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-73.34307 41.56585, -73.34222 41.56062, -73.34104 41.54957, -73.33925 41.54451, -73.33867 41.54108, -73.33644 41.53378, -73.33534 41.52646, -73.33230 41.52630, -73.33035 41.52482, -73.32522 41.51384, -73.33246 41.51181, -73.33031 41.50441, -73.31889 41.50519, -73.30790 41.50600, -73.26966 41.51037, -73.25226 41.51213, -73.25401 41.51890, -73.25803 41.53694, -73.26106 41.55854, -73.26120 41.56261, -73.26579 41.59173, -73.26734 41.60320, -73.28153 41.60189, -73.29328 41.60058, -73.29204 41.59564, -73.29698 41.59550, -73.30212 41.59707, -73.30346 41.59971, -73.31196 41.59904, -73.32777 41.59656, -73.33978 41.59582, -73.34691 41.59520, -73.34862 41.59518, -73.34307 41.56585))"
06779,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.05807 41.61557, -73.06163 41.61481, -73.06285 41.60818, -73.06630 41.60263, -73.06735 41.60338, -73.07125 41.60246, -73.07407 41.60289, -73.07334 41.60667, -73.07409 41.60956, -73.07718 41.60709, -73.07572 41.60346, -73.08683 41.60726, -73.09227 41.60772, -73.09695 41.60680, -73.09681 41.60336, -73.10076 41.59410, -73.10404 41.59213, -73.10132 41.59044, -73.09800 41.59014, -73.09793 41.58811, -73.10150 41.58680, -73.09984 41.58036, -73.09749 41.57969, -73.09621 41.57695, -73.08911 41.57565, -73.08295 41.58562, -73.07783 41.58748, -73.06421 41.58849, -73.05801 41.58865, -73.06015 41.59348, -73.06070 41.60081, -73.05895 41.60272, -73.05947 41.60618, -73.05802 41.60674, -73.05862 41.60910, -73.05807 41.61557))"
06426,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2122|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"POLYGON ((-72.42713 41.36372, -72.42353 41.36103, -72.41759 41.35746, -72.41386 41.35577, -72.40651 41.35339, -72.40425 41.35191, -72.40364 41.35002, -72.41434 41.34055, -72.41772 41.33687, -72.42204 41.33341, -72.42445 41.33362, -72.42731 41.33691, -72.43041 41.33747, -72.43064 41.33523, -72.43572 41.33344, -72.43500 41.33004, -72.43203 41.32655, -72.42552 41.32422, -72.42073 41.32540, -72.40273 41.33160, -72.39062 41.33223, -72.38388 41.33198, -72.37453 41.33760, -72.36915 41.34234, -72.37216 41.34343, -72.37769 41.34647, -72.37940 41.34975, -72.37763 41.36023, -72.37737 41.36448, -72.37643 41.36910, -72.37497 41.37252, -72.37600 41.37626, -72.38160 41.38061, -72.38259 41.38248, -72.39415 41.37822, -72.39854 41.37751, -72.41294 41.37411, -72.42430 41.36503, -72.42713 41.36372))"
06420,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 520,"POLYGON ((-72.24202 41.44320, -72.22152 41.44630, -72.22246 41.45649, -72.21269 41.45745, -72.21512 41.47350, -72.21681 41.48134, -72.21677 41.48571, -72.21825 41.50017, -72.22444 41.50974, -72.22628 41.51331, -72.22762 41.51870, -72.22645 41.52530, -72.22412 41.53030, -72.21911 41.53881, -72.22968 41.53678, -72.28209 41.52575, -72.31440 41.51916, -72.32293 41.51812, -72.31934 41.49905, -72.31525 41.47809, -72.31468 41.47626, -72.31552 41.47176, -72.31715 41.46837, -72.32015 41.46602, -72.32302 41.46606, -72.32539 41.46468, -72.32288 41.46057, -72.31957 41.46204, -72.31587 41.46614, -72.31151 41.46624, -72.30998 41.46303, -72.30553 41.43628, -72.30487 41.43273, -72.28658 41.43907, -72.27664 41.44045, -72.24875 41.44259, -72.24202 41.44320))"
06488,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.15573 41.51528, -73.15581 41.51421, -73.18760 41.51057, -73.20420 41.50853, -73.21972 41.51022, -73.24277 41.51299, -73.25226 41.51213, -73.26966 41.51037, -73.30790 41.50600, -73.31889 41.50519, -73.32087 41.50362, -73.32158 41.50041, -73.32551 41.49531, -73.32684 41.49270, -73.32487 41.48957, -73.32711 41.48453, -73.32267 41.48077, -73.32091 41.47701, -73.31278 41.46993, -73.31047 41.46881, -73.30503 41.47115, -73.30276 41.47144, -73.29959 41.47011, -73.29827 41.46763, -73.29831 41.46477, -73.29983 41.46078, -73.30079 41.45590, -73.30007 41.45248, -73.29840 41.44892, -73.29471 41.44737, -73.29126 41.44811, -73.28780 41.45032, -73.27825 41.45264, -73.27370 41.45164, -73.27024 41.44801, -73.26749 41.44358, -73.26579 41.43680, -73.26452 41.43507, -73.25920 41.43333, -73.25695 41.43385, -73.25119 41.43777, -73.24676 41.43950, -73.24433 41.43956, -73.24234 41.43607, -73.24229 41.42984, -73.23841 41.42625, -73.23591 41.42615, -73.22997 41.42912, -73.22648 41.43031, -73.21824 41.42907, -73.21183 41.42277, -73.20769 41.42054, -73.19842 41.42646, -73.18486 41.43410, -73.17710 41.43915, -73.16475 41.44777, -73.16393 41.44888, -73.16604 41.45254, -73.16475 41.45397, -73.16585 41.45675, -73.16470 41.45831, -73.16210 41.45758, -73.16005 41.46143, -73.15807 41.46255, -73.15783 41.46605, -73.15968 41.47113, -73.15790 41.47386, -73.15655 41.47789, -73.15608 41.48301, -73.15789 41.48941, -73.15684 41.49297, -73.15788 41.49647, -73.16035 41.49806, -73.15790 41.50174, -73.15678 41.50550, -73.15838 41.50816, -73.15569 41.51245, -73.15573 41.51528))"
06518,Provider 1011|Provider 1156|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 999,"MULTIPOLYGON (((-72.90630 41.37105, -72.90379 41.37811, -72.90713 41.37629, -72.90684 41.37364, -72.90837 41.37191, -72.90630 41.37105)), ((-72.88667 41.44796, -72.90010 41.45299, -72.91693 41.45971, -72.92674 41.46030, -72.93594 41.46270, -72.94805 41.46410, -72.94745 41.46010, -72.94905 41.45580, -72.95255 41.45290, -72.95715 41.45010, -72.95814 41.44884, -72.95792 41.44520, -72.96324 41.43941, -72.96349 41.43754, -72.96158 41.43243, -72.95525 41.42892, -72.95071 41.42781, -72.95256 41.41937, -72.94015 41.41122, -72.93893 41.40858, -72.94256 41.40713, -72.93518 41.40483, -72.93107 41.40553, -72.92993 41.40935, -72.92709 41.40605, -72.92406 41.40578, -72.92107 41.40700, -72.91672 41.41264, -72.91516 41.41671, -72.91267 41.41860, -72.91054 41.41902, -72.91154 41.41533, -72.91010 41.41405, -72.91357 41.41244, -72.91321 41.40953, -72.90793 41.40899, -72.91224 41.40387, -72.91368 41.40022, -72.91550 41.39276, -72.91482 41.38161, -72.91244 41.38106, -72.91460 41.37788, -72.91450 41.37541, -72.91178 41.37467, -72.91151 41.37285, -72.91134 41.37279, -72.90704 41.37679, -72.89539 41.38395, -72.89320 41.38676, -72.89284 41.38947, -72.89081 41.39337, -72.88718 41.39364, -72.88752 41.39683, -72.88637 41.40043, -72.88581 41.40504, -72.88637 41.41130, -72.88457 41.41141, -72.88315 41.42331, -72.87735 41.42448, -72.87421 41.42631, -72.86409 41.42657, -72.86178 41.42593, -72.85849 41.42944, -72.85436 41.43084, -72.85136 41.43438, -72.85546 41.43583, -72.88667 41.44796)))"
06418,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.03914 41.32665, -73.05580 41.32387, -73.06502 41.32525, -73.07638 41.32895, -73.07726 41.33033, -73.08038 41.33118, -73.08809 41.33507, -73.08970 41.33770, -73.09286 41.33946, -73.09566 41.33932, -73.09653 41.34369, -73.09819 41.34508, -73.10235 41.35290, -73.11887 41.34769, -73.12465 41.34530, -73.12285 41.34140, -73.11575 41.33220, -73.09685 41.32260, -73.09324 41.32101, -73.09094 41.31926, -73.08665 41.31450, -73.07895 41.31160, -73.07765 41.30770, -73.07535 41.30560, -73.06785 41.30100, -73.06503 41.30613, -73.06175 41.31008, -73.05670 41.31217, -73.05320 41.31114, -73.04911 41.31130, -73.04071 41.31389, -73.04042 41.31855, -73.03914 41.32665))"
06401,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.10235 41.35290, -73.09819 41.34508, -73.09653 41.34369, -73.09566 41.33932, -73.09286 41.33946, -73.08970 41.33770, -73.08809 41.33507, -73.08038 41.33118, -73.07726 41.33033, -73.07638 41.32895, -73.06502 41.32525, -73.05580 41.32387, -73.03914 41.32665, -73.03998 41.33236, -73.04372 41.34232, -73.04633 41.34608, -73.04645 41.35209, -73.04716 41.36053, -73.04993 41.36021, -73.07074 41.36022, -73.07713 41.36220, -73.08109 41.36293, -73.08563 41.36297, -73.09175 41.36028, -73.09481 41.36069, -73.10054 41.35402, -73.10235 41.35290))"
06359,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094,"POLYGON ((-71.79316 41.50570, -71.81286 41.50815, -71.83158 41.51076, -71.84119 41.51186, -71.84731 41.51293, -71.86341 41.51493, -71.87451 41.51658, -71.90286 41.52026, -71.94622 41.52587, -71.96723 41.52867, -71.96101 41.50199, -71.95662 41.48740, -71.94744 41.45822, -71.94813 41.45691, -71.94935 41.44922, -71.94706 41.44639, -71.94583 41.44167, -71.94289 41.44138, -71.94243 41.43957, -71.94416 41.43723, -71.94433 41.43422, -71.94350 41.42888, -71.94280 41.43020, -71.94327 41.43365, -71.90606 41.42388, -71.87530 41.41604, -71.86903 41.41437, -71.85641 41.41176, -71.84495 41.40885, -71.84249 41.40871, -71.84203 41.41071, -71.83926 41.41239, -71.83411 41.41158, -71.82790 41.41433, -71.82538 41.41469, -71.82415 41.41676, -71.82033 41.41938, -71.81690 41.41993, -71.81290 41.41940, -71.80681 41.41667, -71.80368 41.41743, -71.80173 41.41566, -71.79774 41.41691, -71.79647 41.44735, -71.79565 41.45998, -71.79405 41.48790, -71.79316 41.50570))"
06249,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 520,"POLYGON ((-72.32451 41.61857, -72.31312 41.60952, -72.30951 41.61151, -72.29289 41.59812, -72.28712 41.59414, -72.26196 41.57400, -72.24952 41.56271, -72.24741 41.56037, -72.23104 41.54874, -72.21911 41.53881, -72.21842 41.54070, -72.20416 41.57084, -72.20224 41.57519, -72.19595 41.58741, -72.19402 41.59040, -72.18966 41.59743, -72.18766 41.60198, -72.17518 41.62508, -72.16315 41.64791, -72.15755 41.65763, -72.17828 41.67121, -72.18511 41.67531, -72.20824 41.69225, -72.21718 41.69801, -72.23500 41.71069, -72.23956 41.71419, -72.24570 41.71095, -72.24730 41.70693, -72.24402 41.70653, -72.24598 41.70372, -72.25125 41.70332, -72.25201 41.69908, -72.25409 41.70050, -72.26073 41.69864, -72.26088 41.69668, -72.26394 41.69183, -72.26656 41.69067, -72.26883 41.69239, -72.27430 41.69245, -72.27476 41.69068, -72.26939 41.68571, -72.26786 41.68153, -72.26725 41.67805, -72.26614 41.67727, -72.26915 41.67125, -72.27867 41.67198, -72.29486 41.66016, -72.30364 41.65398, -72.33423 41.64360, -72.32923 41.62960, -72.32702 41.62510, -72.32451 41.61857))"
06389,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435,"POLYGON ((-72.13498 41.56953, -72.13142 41.56337, -72.12802 41.56207, -72.12589 41.56001, -72.12387 41.56010, -72.12520 41.56334, -72.13498 41.56953))"
06243,Provider 1056|Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 520,"POLYGON ((-71.79447 41.84916, -71.80081 41.84911, -71.81250 41.84855, -71.81447 41.84365, -71.81214 41.84385, -71.80903 41.84653, -71.80630 41.84055, -71.79996 41.84305, -71.79675 41.83912, -71.79413 41.84001, -71.79447 41.84916))"
06331,Provider 1207|Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 2887|Provider 3094,"POLYGON ((-72.05610 41.70120, -72.05292 41.68827, -72.05345 41.68437, -72.06205 41.65224, -72.03122 41.64724, -71.95498 41.63480, -71.95231 41.65183, -71.94842 41.67477, -71.95351 41.67528, -71.95331 41.67706, -71.95565 41.67977, -71.95614 41.68269, -71.95463 41.68616, -71.95449 41.68884, -71.95591 41.69177, -71.96052 41.69253, -71.96241 41.69577, -71.96189 41.69954, -71.96259 41.70550, -71.96541 41.70847, -71.96395 41.71075, -71.96633 41.71406, -71.96277 41.71613, -71.95813 41.71962, -71.95755 41.72404, -71.95626 41.72622, -71.95319 41.72641, -71.94706 41.72313, -71.94483 41.72301, -71.94390 41.72531, -71.94169 41.72702, -71.93545 41.72947, -71.93348 41.73073, -71.93104 41.73476, -71.92786 41.73493, -71.92374 41.73411, -71.91895 41.73613, -71.91638 41.73870, -71.91394 41.74233, -71.96057 41.74950, -71.98612 41.75389, -72.00374 41.75652, -72.02290 41.75962, -72.03032 41.74997, -72.04583 41.73047, -72.05257 41.73142, -72.05610 41.70120))"
06247,Provider 1056|Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 520|Provider 999,"POLYGON ((-72.09245 41.83167, -72.09276 41.81419, -72.09658 41.76832, -72.09973 41.75711, -72.10263 41.74444, -72.11204 41.74590, -72.11850 41.72536, -72.12249 41.71275, -72.12198 41.70749, -72.11881 41.70631, -72.11328 41.70182, -72.11239 41.69762, -72.10765 41.69763, -72.08428 41.69845, -72.08429 41.70114, -72.08209 41.70336, -72.08183 41.69846, -72.07375 41.69865, -72.06407 41.69881, -72.05610 41.70120, -72.05257 41.73142, -72.04583 41.73047, -72.03032 41.74997, -72.02290 41.75962, -72.01801 41.78263, -72.01449 41.80499, -72.01632 41.81266, -72.02140 41.82820, -72.03180 41.83172, -72.04474 41.83155, -72.04954 41.83149, -72.08445 41.83173, -72.09245 41.83167))"
06377,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 999,"POLYGON ((-71.83938 41.76409, -71.84954 41.69700, -71.84652 41.69051, -71.84449 41.69116, -71.83872 41.69108, -71.82439 41.67544, -71.82001 41.66646, -71.81441 41.66678, -71.81031 41.66612, -71.80850 41.66883, -71.80838 41.67433, -71.80925 41.67806, -71.81486 41.67805, -71.81487 41.68560, -71.81652 41.68781, -71.81588 41.69210, -71.80913 41.69357, -71.80714 41.69354, -71.80071 41.69506, -71.79523 41.69450, -71.79465 41.69627, -71.78871 41.69560, -71.78970 41.72456, -71.78977 41.73156, -71.79055 41.75012, -71.79125 41.77450, -71.82233 41.77073, -71.83871 41.76883, -71.83938 41.76409))"
06332,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094,"POLYGON ((-71.90616 41.74150, -71.90266 41.73553, -71.90256 41.73309, -71.90357 41.73078, -71.90796 41.72452, -71.90393 41.71950, -71.90046 41.71939, -71.90047 41.72628, -71.89841 41.72762, -71.89843 41.73686, -71.89697 41.74039, -71.90301 41.74284, -71.90643 41.74190, -71.90616 41.74150))"
06811,Provider 1308|Provider 1413|Provider 162|Provider 1719|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-73.54263 41.38925, -73.53836 41.39015, -73.53345 41.39217, -73.52557 41.39289, -73.52068 41.39048, -73.50605 41.38938, -73.49143 41.38578, -73.48687 41.38393, -73.48370 41.38348, -73.47821 41.38481, -73.47573 41.38470, -73.47608 41.39080, -73.47811 41.39426, -73.47609 41.39751, -73.47112 41.40042, -73.46613 41.40172, -73.46174 41.40434, -73.45593 41.40941, -73.45153 41.41154, -73.44045 41.41390, -73.43096 41.41648, -73.42509 41.41774, -73.42085 41.41725, -73.41976 41.42058, -73.41654 41.42185, -73.41531 41.42470, -73.41192 41.42953, -73.41579 41.43034, -73.42378 41.45486, -73.42485 41.45955, -73.42694 41.46383, -73.43937 41.46099, -73.45605 41.45799, -73.46600 41.45574, -73.47294 41.45461, -73.48536 41.45126, -73.49436 41.44968, -73.50310 41.44770, -73.51428 41.44564, -73.53020 41.44183, -73.53558 41.44072, -73.53709 41.43971, -73.53789 41.43189, -73.54110 41.40647, -73.54147 41.40439, -73.54263 41.38925))"
06878,Provider 070|Provider 1308|Provider 1413|Provider 1476|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.58761 41.00768, -73.57197 41.01760, -73.57533 41.02539, -73.57392 41.02642, -73.57226 41.03118, -73.57315 41.03343, -73.57024 41.03826, -73.57427 41.04098, -73.57511 41.04310, -73.57354 41.04378, -73.57141 41.04841, -73.57227 41.05038, -73.57462 41.05057, -73.57308 41.05690, -73.57413 41.05770, -73.57894 41.05763, -73.58222 41.05761, -73.58553 41.05339, -73.58555 41.04893, -73.58826 41.04594, -73.58956 41.04088, -73.59463 41.03081, -73.59455 41.02310, -73.59640 41.01737, -73.59734 41.01204, -73.59735 41.00687, -73.59196 41.00492, -73.58761 41.00768))"
06905,Provider 070|Provider 1308|Provider 1413|Provider 1476|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 2855|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.55861 41.10561, -73.55908 41.10278, -73.56074 41.09910, -73.56357 41.09707, -73.56143 41.09426, -73.55882 41.09460, -73.55988 41.09074, -73.55606 41.09045, -73.55377 41.08873, -73.55452 41.08466, -73.55358 41.07871, -73.55253 41.07626, -73.55572 41.07619, -73.55671 41.07268, -73.55698 41.06840, -73.55862 41.06530, -73.55848 41.06318, -73.55992 41.05889, -73.55442 41.05631, -73.55181 41.05613, -73.55175 41.06056, -73.54818 41.06122, -73.54934 41.06401, -73.54656 41.06491, -73.54305 41.06240, -73.54197 41.05886, -73.53750 41.06041, -73.53687 41.05890, -73.53361 41.06039, -73.53707 41.06115, -73.53722 41.06526, -73.53805 41.06718, -73.53397 41.06792, -73.53924 41.07132, -73.53685 41.07688, -73.53356 41.07523, -73.53122 41.07593, -73.53119 41.07912, -73.52934 41.07909, -73.52602 41.08346, -73.52834 41.08700, -73.52690 41.09394, -73.52744 41.09685, -73.53166 41.09663, -73.53053 41.10157, -73.53110 41.10539, -73.52518 41.10615, -73.52386 41.10783, -73.52756 41.11396, -73.53039 41.11370, -73.53326 41.11460, -73.53511 41.11624, -73.54114 41.11409, -73.55563 41.10834, -73.55861 41.10561))"
06883,Provider 1308|Provider 1413|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.36881 41.27497, -73.41608 41.25899, -73.43010 41.25433, -73.42520 41.24818, -73.41589 41.23563, -73.40426 41.21939, -73.39702 41.20964, -73.39326 41.20410, -73.38879 41.19861, -73.38359 41.19104, -73.37957 41.18578, -73.37160 41.17468, -73.36173 41.18090, -73.35131 41.18716, -73.34552 41.19028, -73.34210 41.19273, -73.33846 41.19454, -73.33771 41.19683, -73.33357 41.19871, -73.33330 41.20285, -73.33074 41.20832, -73.32891 41.21000, -73.33031 41.21123, -73.32901 41.21343, -73.32639 41.21575, -73.32534 41.22030, -73.32364 41.22222, -73.32675 41.22673, -73.32581 41.22723, -73.33090 41.23326, -73.33389 41.23582, -73.33679 41.24016, -73.34143 41.24562, -73.34753 41.25196, -73.36095 41.26636, -73.36881 41.27497))"
06851,Provider 1308|Provider 1413|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.38707 41.17050, -73.39211 41.17064, -73.39480 41.17126, -73.40484 41.16739, -73.41540 41.16289, -73.41858 41.16086, -73.42223 41.16003, -73.42427 41.15674, -73.42538 41.15265, -73.42772 41.14992, -73.42799 41.14223, -73.42609 41.13522, -73.42888 41.13249, -73.42614 41.12613, -73.42121 41.12054, -73.41968 41.11815, -73.41603 41.11996, -73.41064 41.11841, -73.40887 41.11509, -73.40952 41.11290, -73.41162 41.11076, -73.41058 41.10756, -73.40587 41.10860, -73.40176 41.11023, -73.39186 41.11303, -73.38868 41.11439, -73.38133 41.11851, -73.38015 41.12190, -73.38113 41.12860, -73.38223 41.12936, -73.38396 41.13329, -73.38193 41.13420, -73.38290 41.13904, -73.38272 41.14234, -73.38625 41.14556, -73.38877 41.14895, -73.38809 41.15648, -73.38845 41.15800, -73.38681 41.16640, -73.38707 41.17050))"
06776,Provider 1308|Provider 1413|Provider 162|Provider 2365|Provider 2810|Provider 435|Provider 498|Provider 520|Provider 892,"POLYGON ((-73.45633 41.67497, -73.45706 41.67253, -73.46221 41.66922, -73.46200 41.66650, -73.46723 41.66055, -73.46608 41.65950, -73.46791 41.65405, -73.46734 41.65105, -73.46977 41.65035, -73.47373 41.64609, -73.47607 41.64679, -73.47637 41.64389, -73.47432 41.63999, -73.47274 41.63443, -73.46864 41.63202, -73.46268 41.62663, -73.46004 41.62046, -73.45732 41.61826, -73.44987 41.61483, -73.44962 41.61331, -73.45592 41.61680, -73.46059 41.61850, -73.46617 41.62515, -73.46825 41.62470, -73.47091 41.62176, -73.47322 41.62181, -73.47508 41.62413, -73.47359 41.62906, -73.47670 41.63068, -73.47733 41.63510, -73.47971 41.63527, -73.48123 41.63295, -73.48218 41.62819, -73.48413 41.62225, -73.48559 41.61952, -73.48895 41.61843, -73.47979 41.60080, -73.48007 41.59853, -73.47596 41.58924, -73.47401 41.58834, -73.46727 41.57359, -73.46294 41.57341, -73.45865 41.57429, -73.45642 41.57114, -73.45191 41.56611, -73.44815 41.56072, -73.44867 41.55806, -73.44763 41.55586, -73.44590 41.55533, -73.44401 41.55290, -73.44487 41.54342, -73.44424 41.52818, -73.44325 41.52498, -73.44509 41.52257, -73.44277 41.51409, -73.44527 41.50949, -73.44457 41.50889, -73.44357 41.50389, -73.44407 41.50179, -73.44307 41.49999, -73.44147 41.49129, -73.43076 41.49799, -73.42547 41.49929, -73.41908 41.50144, -73.40246 41.50909, -73.38696 41.51479, -73.39741 41.51827, -73.39978 41.52010, -73.40260 41.52511, -73.40452 41.53121, -73.40474 41.53702, -73.40354 41.54058, -73.39946 41.54402, -73.39696 41.54370, -73.39230 41.54478, -73.38897 41.54788, -73.39078 41.54967, -73.39032 41.55429, -73.39117 41.55602, -73.37907 41.56214, -73.37205 41.56511, -73.36464 41.56489, -73.34307 41.56585, -73.34862 41.59518, -73.34691 41.59520, -73.34893 41.59652, -73.35641 41.62998, -73.35661 41.63437, -73.35786 41.63887, -73.35908 41.64652, -73.35997 41.64723, -73.36781 41.64718, -73.37331 41.65283, -73.37041 41.65529, -73.37595 41.65801, -73.37786 41.65898, -73.38051 41.67165, -73.38212 41.68333, -73.39182 41.68193, -73.40845 41.68000, -73.44455 41.67591, -73.45633 41.67497))"
06013,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 892|Provider 999,"POLYGON ((-73.01694 41.79818, -73.01226 41.77513, -73.00906 41.76143, -73.00665 41.75010, -73.00329 41.73643, -72.99895 41.71440, -72.99855 41.71250, -72.97893 41.71459, -72.97148 41.71562, -72.94656 41.71774, -72.94308 41.71884, -72.93049 41.71984, -72.91996 41.72104, -72.90502 41.72218, -72.89827 41.72318, -72.89983 41.73205, -72.90200 41.73957, -72.90269 41.74442, -72.90425 41.75024, -72.90493 41.75809, -72.90848 41.77604, -72.91765 41.77774, -72.92047 41.77957, -72.92160 41.78254, -72.92495 41.78778, -72.92466 41.79261, -72.92552 41.79870, -72.92808 41.80177, -72.92741 41.80371, -72.92139 41.80519, -72.92118 41.80712, -72.92562 41.80921, -72.94902 41.80643, -72.97275 41.80336, -72.98844 41.80155, -72.99955 41.80002, -73.01694 41.79818))"
